id,code,name
l10n_ar_ux.afip_activity_464114,464114,VENTA AL POR MAYOR DE TAPICES Y ALFOMBRAS DE MATERIALES TEXTILES
l10n_ar_ux.afip_activity_464119,464119,VENTA AL POR MAYOR DE PRODUCTOS TEXTILES N.C.P.
l10n_ar_ux.afip_activity_464121,464121,VENTA AL POR MAYOR DE PRENDAS DE VESTIR DE CUERO
l10n_ar_ux.afip_activity_464122,464122,VENTA AL POR MAYOR DE MEDIAS Y PRENDAS DE PUNTO
l10n_ar_ux.afip_activity_464129,464129,VENTA AL POR MAYOR DE PRENDAS Y ACCESORIOS DE VESTIR N.C.P., EXCEPTO UNIFORMES Y ROPA DE TRABAJO
l10n_ar_ux.afip_activity_464130,464130,VENTA AL POR MAYOR DE CALZADO EXCEPTO EL ORTOPÉDICO
l10n_ar_ux.afip_activity_464141,464141,VENTA AL POR MAYOR DE PIELES Y CUEROS CURTIDOS Y SALADOS
l10n_ar_ux.afip_activity_464142,464142,VENTA AL POR MAYOR DE SUELAS Y AFINES
l10n_ar_ux.afip_activity_464149,464149,VENTA AL POR MAYOR DE ARTÍCULOS DE MARROQUINERÍA,  PARAGUAS Y PRODUCTOS SIMILARES N.C.P.
l10n_ar_ux.afip_activity_464150,464150,VENTA AL POR MAYOR DE UNIFORMES Y ROPA DE TRABAJO
l10n_ar_ux.afip_activity_464211,464211,VENTA AL POR MAYOR DE LIBROS Y PUBLICACIONES
l10n_ar_ux.afip_activity_464212,464212,VENTA AL POR MAYOR DE DIARIOS Y REVISTAS
l10n_ar_ux.afip_activity_464221,464221,VENTA AL POR MAYOR DE PAPEL Y PRODUCTOS DE PAPEL Y CARTÓN EXCEPTO ENVASES
l10n_ar_ux.afip_activity_464222,464222,VENTA AL POR MAYOR DE ENVASES DE PAPEL Y CARTÓN
l10n_ar_ux.afip_activity_464223,464223,VENTA AL POR MAYOR DE ARTÍCULOS DE LIBRERÍA Y PAPELERÍA
l10n_ar_ux.afip_activity_464310,464310,VENTA AL POR MAYOR DE PRODUCTOS FARMACÉUTICOS
l10n_ar_ux.afip_activity_464320,464320,VENTA AL POR MAYOR DE PRODUCTOS COSMÉTICOS, DE TOCADOR Y DE PERFUMERÍA
l10n_ar_ux.afip_activity_464330,464330,VENTA AL POR MAYOR DE INSTRUMENTAL MÉDICO Y ODONTOLÓGICO Y ARTÍCULOS ORTOPÉDICOS
l10n_ar_ux.afip_activity_464340,464340,VENTA AL POR MAYOR DE PRODUCTOS VETERINARIOS
l10n_ar_ux.afip_activity_464410,464410,VENTA AL POR MAYOR DE ARTÍCULOS DE ÓPTICA Y DE FOTOGRAFÍA
l10n_ar_ux.afip_activity_464420,464420,VENTA AL POR MAYOR DE ARTÍCULOS DE RELOJERÍA, JOYERÍA Y FANTASÍAS
l10n_ar_ux.afip_activity_464501,464501,VENTA AL POR MAYOR DE ELECTRODOMÉSTICOS Y ARTEFACTOS PARA EL HOGAR EXCEPTO EQUIPOS DE AUDIO Y VIDEO
l10n_ar_ux.afip_activity_464502,464502,VENTA AL POR MAYOR DE EQUIPOS DE AUDIO, VIDEO Y TELEVISIÓN
l10n_ar_ux.afip_activity_464610,464610,VENTA AL POR MAYOR DE MUEBLES EXCEPTO DE OFICINA, ARTÍCULOS DE MIMBRE Y CORCHO, COLCHONES Y SOMIERES
l10n_ar_ux.afip_activity_464620,464620,VENTA AL POR MAYOR DE ARTÍCULOS DE ILUMINACIÓN
l10n_ar_ux.afip_activity_464631,464631,VENTA AL POR MAYOR DE ARTÍCULOS DE VIDRIO
l10n_ar_ux.afip_activity_464632,464632,VENTA AL POR MAYOR DE ARTÍCULOS DE BAZAR Y MENAJE EXCEPTO DE VIDRIO
l10n_ar_ux.afip_activity_464910,464910,VENTA AL POR MAYOR DE CD'S Y DVD'S DE AUDIO Y VIDEO GRABADOS.
l10n_ar_ux.afip_activity_464920,464920,VENTA AL POR MAYOR DE MATERIALES Y PRODUCTOS DE LIMPIEZA
l10n_ar_ux.afip_activity_464930,464930,VENTA AL POR MAYOR DE JUGUETES
l10n_ar_ux.afip_activity_464940,464940,VENTA AL POR MAYOR DE BICICLETAS Y RODADOS SIMILARES
l10n_ar_ux.afip_activity_464950,464950,VENTA AL POR MAYOR DE ARTÍCULOS DE ESPARCIMIENTO Y DEPORTES
l10n_ar_ux.afip_activity_464991,464991,VENTA AL POR MAYOR DE FLORES Y PLANTAS NATURALES Y ARTIFICIALES
l10n_ar_ux.afip_activity_464999,464999,VENTA AL POR MAYOR DE ARTÍCULOS DE USO DOMÉSTICO O PERSONAL N.C.P
l10n_ar_ux.afip_activity_465100,465100,VENTA AL POR MAYOR DE EQUIPOS, PERIFÉRICOS, ACCESORIOS Y PROGRAMAS INFORMÁTICOS
l10n_ar_ux.afip_activity_465210,465210,VENTA AL POR MAYOR DE EQUIPOS DE TELEFONÍA Y COMUNICACIONES
l10n_ar_ux.afip_activity_465220,465220,VENTA AL POR MAYOR DE COMPONENTES ELECTRÓNICOS
l10n_ar_ux.afip_activity_465310,465310,VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO EN LOS SECTORES AGROPECUARIO, JARDINERÍA, SILVICULTURA, PESCA Y CAZA
l10n_ar_ux.afip_activity_465320,465320,VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO EN LA ELABORACIÓN DE ALIMENTOS, BEBIDAS Y TABACO
l10n_ar_ux.afip_activity_465330,465330,VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO EN LA FABRICACIÓN DE TEXTILES, PRENDAS Y ACCESORIOS DE VESTIR, CALZADO, ARTÍCULOS DE CUERO Y MARROQUINERÍA
l10n_ar_ux.afip_activity_465340,465340,VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO EN IMPRENTAS, ARTES GRÁFICAS Y ACTIVIDADES CONEXAS
l10n_ar_ux.afip_activity_465350,465350,VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO MÉDICO Y PARAMÉDICO
l10n_ar_ux.afip_activity_465360,465360,VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO EN LA INDUSTRIA DEL PLÁSTICO Y DEL CAUCHO
l10n_ar_ux.afip_activity_465390,465390,VENTA AL POR MAYOR DE MÁQUINAS, EQUIPOS E IMPLEMENTOS DE USO ESPECIAL N.C.P.
l10n_ar_ux.afip_activity_465400,465400,VENTA AL POR MAYOR DE MÁQUINAS - HERRAMIENTA DE USO GENERAL
l10n_ar_ux.afip_activity_465500,465500,VENTA  AL  POR  MAYOR  DE  VEHÍCULOS,  EQUIPOS  Y  MÁQUINAS  PARA  EL TRANSPORTE FERROVIARIO, AÉREO Y DE NAVEGACIÓN
l10n_ar_ux.afip_activity_465610,465610,VENTA AL POR MAYOR DE MUEBLES E INSTALACIONES PARA OFICINAS
l10n_ar_ux.afip_activity_465690,465690,VENTA AL POR MAYOR DE MUEBLES E INSTALACIONES PARA LA INDUSTRIA, EL COMERCIO Y LOS SERVICIOS N.C.P.
l10n_ar_ux.afip_activity_465910,465910,VENTA AL POR MAYOR DE MÁQUINAS Y EQUIPO DE CONTROL Y SEGURIDAD
l10n_ar_ux.afip_activity_465920,465920,VENTA AL POR MAYOR DE MAQUINARIA Y EQUIPO DE OFICINA, EXCEPTO EQUIPO INFORMÁTICO
l10n_ar_ux.afip_activity_465930,465930,VENTA AL POR MAYOR DE EQUIPO PROFESIONAL Y CIENTÍFICO E INSTRUMENTOS DE MEDIDA Y DE CONTROL N.C.P.
l10n_ar_ux.afip_activity_465990,465990,VENTA AL POR MAYOR DE MÁQUINAS, EQUIPO Y MATERIALES CONEXOS N.C.P.
l10n_ar_ux.afip_activity_466110,466110,VENTA AL POR MAYOR DE COMBUSTIBLES Y LUBRICANTES PARA AUTOMOTORES
l10n_ar_ux.afip_activity_466121,466121,FRACCIONAMIENTO Y DISTRIBUCIÓN DE GAS LICUADO
l10n_ar_ux.afip_activity_466129,466129,VENTA AL POR MAYOR DE COMBUSTIBLES, LUBRICANTES, LEÑA Y CARBÓN, EXCEPTO GAS LICUADO Y COMBUSTIBLES Y LUBRICANTES PARA AUTOMOTORES
l10n_ar_ux.afip_activity_466200,466200,VENTA AL POR MAYOR DE METALES Y MINERALES METALÍFEROS
l10n_ar_ux.afip_activity_466310,466310,VENTA AL POR MAYOR DE ABERTURAS
l10n_ar_ux.afip_activity_466320,466320,VENTA AL POR MAYOR DE PRODUCTOS DE MADERA EXCEPTO MUEBLES
l10n_ar_ux.afip_activity_466330,466330,VENTA AL POR MAYOR DE ARTÍCULOS DE FERRETERÍA Y MATERIALES ELÉCTRICOS
l10n_ar_ux.afip_activity_466340,466340,VENTA AL POR MAYOR DE PINTURAS Y PRODUCTOS CONEXOS
l10n_ar_ux.afip_activity_466350,466350,VENTA AL POR MAYOR DE CRISTALES Y ESPEJOS
l10n_ar_ux.afip_activity_466360,466360,VENTA AL POR MAYOR DE ARTÍCULOS PARA PLOMERÍA, INSTALACIÓN DE GAS Y CALEFACCIÓN
l10n_ar_ux.afip_activity_466370,466370,VENTA AL POR MAYOR DE PAPELES PARA PARED, REVESTIMIENTO PARA PISOS DE GOMA, PLÁSTICO Y TEXTILES,  Y ARTÍCULOS SIMILARES PARA LA DECORACIÓN
l10n_ar_ux.afip_activity_466391,466391,VENTA AL POR MAYOR DE ARTÍCULOS DE LOZA, CERÁMICA Y PORCELANA DE USO EN CONSTRUCCIÓN
l10n_ar_ux.afip_activity_466399,466399,VENTA AL POR MAYOR DE ARTÍCULOS PARA LA CONSTRUCCIÓN N.C.P.
l10n_ar_ux.afip_activity_466910,466910,VENTA AL POR MAYOR DE PRODUCTOS INTERMEDIOS N.C.P., DESPERDICIOS Y DESECHOS TEXTILES
l10n_ar_ux.afip_activity_466920,466920,VENTA AL POR MAYOR DE PRODUCTOS INTERMEDIOS N.C.P., DESPERDICIOS Y DESECHOS DE PAPEL Y CARTÓN
l10n_ar_ux.afip_activity_466931,466931,VENTA AL POR MAYOR DE ARTÍCULOS DE PLÁSTICO
l10n_ar_ux.afip_activity_466932,466932,VENTA AL POR MAYOR DE ABONOS, FERTILIZANTES Y PLAGUICIDAS
l10n_ar_ux.afip_activity_466939,466939,VENTA AL POR MAYOR DE PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS DE VIDRIO, CAUCHO, GOMA Y QUÍMICOS N.C.P.
l10n_ar_ux.afip_activity_466940,466940,VENTA AL POR MAYOR DE PRODUCTOS INTERMEDIOS N.C.P., DESPERDICIOS Y DESECHOS METÁLICOS
l10n_ar_ux.afip_activity_466990,466990,VENTA AL POR MAYOR DE PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS N.C.P.
l10n_ar_ux.afip_activity_469010,469010,VENTA AL POR MAYOR DE INSUMOS AGROPECUARIOS DIVERSOS
l10n_ar_ux.afip_activity_469090,469090,VENTA AL POR MAYOR DE MERCANCÍAS N.C.P.
l10n_ar_ux.afip_activity_471110,471110,VENTA AL POR MENOR EN HIPERMERCADOS
l10n_ar_ux.afip_activity_471120,471120,VENTA AL POR MENOR EN SUPERMERCADOS
l10n_ar_ux.afip_activity_471130,471130,VENTA AL POR MENOR EN MINIMERCADOS
l10n_ar_ux.afip_activity_471190,471190,VENTA AL POR MENOR EN KIOSCOS, POLIRRUBROS Y COMERCIOS NO ESPECIALIZADOS N.C.P.
l10n_ar_ux.afip_activity_471900,471900,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS, SIN PREDOMINIO DE PRODUCTOS ALIMENTICIOS Y BEBIDAS
l10n_ar_ux.afip_activity_472111,472111,VENTA AL POR MENOR DE PRODUCTOS LÁCTEOS
l10n_ar_ux.afip_activity_472112,472112,VENTA AL POR MENOR DE FIAMBRES Y EMBUTIDOS
l10n_ar_ux.afip_activity_472120,472120,VENTA AL POR MENOR DE PRODUCTOS DE ALMACÉN Y DIETÉTICA
l10n_ar_ux.afip_activity_472130,472130,VENTA AL POR MENOR DE CARNES ROJAS, MENUDENCIAS Y CHACINADOS FRESCOS
l10n_ar_ux.afip_activity_472140,472140,VENTA AL POR MENOR DE HUEVOS, CARNE DE AVES Y  PRODUCTOS DE GRANJA Y DE LA CAZA
l10n_ar_ux.afip_activity_472150,472150,VENTA AL POR MENOR DE PESCADOS Y  PRODUCTOS DE LA PESCA
l10n_ar_ux.afip_activity_472160,472160,VENTA AL POR MENOR DE FRUTAS, LEGUMBRES Y HORTALIZAS FRESCAS
l10n_ar_ux.afip_activity_472171,472171,VENTA AL POR MENOR DE PAN Y PRODUCTOS DE PANADERÍA
l10n_ar_ux.afip_activity_472172,472172,VENTA AL POR MENOR DE BOMBONES, GOLOSINAS Y DEMÁS PRODUCTOS DE CONFITERÍA
l10n_ar_ux.afip_activity_472190,472190,VENTA AL POR MENOR DE PRODUCTOS ALIMENTICIOS N.C.P., EN COMERCIOS ESPECIALIZADOS
l10n_ar_ux.afip_activity_472200,472200,VENTA AL POR MENOR DE BEBIDAS EN COMERCIOS ESPECIALIZADOS
l10n_ar_ux.afip_activity_472300,472300,VENTA AL POR MENOR DE TABACO EN COMERCIOS ESPECIALIZADOS
l10n_ar_ux.afip_activity_473000,473000,VENTA AL POR MENOR DE COMBUSTIBLE PARA VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
l10n_ar_ux.afip_activity_474010,474010,VENTA AL POR MENOR DE EQUIPOS, PERIFÉRICOS,  ACCESORIOS Y PROGRAMAS INFORMÁTICOS
l10n_ar_ux.afip_activity_474020,474020,VENTA AL POR MENOR DE APARATOS DE TELEFONÍA Y COMUNICACIÓN
l10n_ar_ux.afip_activity_475110,475110,VENTA AL POR MENOR DE HILADOS, TEJIDOS Y ARTÍCULOS DE MERCERÍA
l10n_ar_ux.afip_activity_475120,475120,VENTA AL POR MENOR DE CONFECCIONES PARA EL HOGAR
l10n_ar_ux.afip_activity_475190,475190,VENTA AL POR MENOR DE ARTÍCULOS TEXTILES N.C.P. EXCEPTO PRENDAS DE VESTIR
l10n_ar_ux.afip_activity_475210,475210,VENTA AL POR MENOR DE ABERTURAS
l10n_ar_ux.afip_activity_475220,475220,VENTA AL POR MENOR DE MADERAS Y ARTÍCULOS DE MADERA  Y CORCHO, EXCEPTO MUEBLES
l10n_ar_ux.afip_activity_475230,475230,VENTA AL POR MENOR DE ARTÍCULOS DE FERRETERÍA Y MATERIALES ELÉCTRICOS
l10n_ar_ux.afip_activity_475240,475240,VENTA AL POR MENOR DE PINTURAS Y PRODUCTOS CONEXOS
l10n_ar_ux.afip_activity_475250,475250,VENTA AL POR MENOR DE ARTÍCULOS PARA PLOMERÍA E INSTALACIÓN DE GAS
l10n_ar_ux.afip_activity_475260,475260,VENTA AL POR MENOR DE CRISTALES, ESPEJOS, MAMPARAS Y CERRAMIENTOS
l10n_ar_ux.afip_activity_475270,475270,VENTA AL POR MENOR DE PAPELES PARA PARED, REVESTIMIENTOS PARA PISOS Y ARTÍCULOS SIMILARES PARA LA DECORACIÓN
l10n_ar_ux.afip_activity_475290,475290,VENTA AL POR MENOR DE MATERIALES DE CONSTRUCCIÓN N.C.P.
l10n_ar_ux.afip_activity_475300,475300,VENTA AL POR MENOR  DE ELECTRODOMÉSTICOS, ARTEFACTOS PARA EL HOGAR Y EQUIPOS DE AUDIO Y VIDEO
l10n_ar_ux.afip_activity_475410,475410,VENTA AL POR MENOR DE MUEBLES PARA EL HOGAR, ARTÍCULOS DE MIMBRE Y CORCHO
l10n_ar_ux.afip_activity_475420,475420,VENTA AL POR MENOR DE COLCHONES Y SOMIERES
l10n_ar_ux.afip_activity_475430,475430,VENTA AL POR MENOR DE ARTÍCULOS DE ILUMINACIÓN
l10n_ar_ux.afip_activity_475440,475440,VENTA AL POR MENOR DE ARTÍCULOS DE BAZAR Y MENAJE
l10n_ar_ux.afip_activity_475490,475490,VENTA AL POR MENOR DE ARTÍCULOS PARA EL HOGAR N.C.P.
l10n_ar_ux.afip_activity_476110,476110,VENTA AL POR MENOR DE LIBROS
l10n_ar_ux.afip_activity_476120,476120,VENTA AL POR MENOR DE DIARIOS Y REVISTAS
l10n_ar_ux.afip_activity_476130,476130,VENTA AL POR MENOR DE PAPEL, CARTÓN, MATERIALES DE EMBALAJE Y ARTÍCULOS DE LIBRERÍA
l10n_ar_ux.afip_activity_476200,476200,VENTA AL POR MENOR DE CD´S Y DVD´S DE AUDIO Y VIDEO GRABADOS
l10n_ar_ux.afip_activity_476310,476310,VENTA AL POR MENOR DE EQUIPOS  Y ARTÍCULOS DEPORTIVOS
l10n_ar_ux.afip_activity_476320,476320,VENTA AL POR MENOR DE ARMAS, ARTÍCULOS PARA LA CAZA Y PESCA
l10n_ar_ux.afip_activity_476400,476400,VENTA AL POR MENOR DE JUGUETES, ARTÍCULOS DE COTILLÓN Y JUEGOS DE MESA
l10n_ar_ux.afip_activity_477110,477110,VENTA AL POR MENOR DE ROPA INTERIOR, MEDIAS, PRENDAS PARA DORMIR Y PARA LA PLAYA
l10n_ar_ux.afip_activity_477120,477120,VENTA AL POR MENOR DE UNIFORMES ESCOLARES Y GUARDAPOLVOS
l10n_ar_ux.afip_activity_477130,477130,VENTA AL POR MENOR DE INDUMENTARIA PARA BEBÉS Y NIÑOS
l10n_ar_ux.afip_activity_477140,477140,VENTA AL POR MENOR DE INDUMENTARIA DEPORTIVA
l10n_ar_ux.afip_activity_477150,477150,VENTA AL POR MENOR DE PRENDAS DE CUERO
l10n_ar_ux.afip_activity_477190,477190,VENTA AL POR MENOR DE PRENDAS Y ACCESORIOS DE VESTIR N.C.P.
l10n_ar_ux.afip_activity_477210,477210,VENTA AL POR MENOR DE ARTÍCULOS DE TALABARTERÍA Y ARTÍCULOS REGIONALES
l10n_ar_ux.afip_activity_477220,477220,VENTA AL POR MENOR DE CALZADO, EXCEPTO EL ORTOPÉDICO Y EL DEPORTIVO
l10n_ar_ux.afip_activity_477230,477230,VENTA AL POR MENOR DE CALZADO DEPORTIVO
l10n_ar_ux.afip_activity_477290,477290,VENTA AL POR MENOR DE ARTÍCULOS DE MARROQUINERÍA, PARAGUAS Y SIMILARES N.C.P.
l10n_ar_ux.afip_activity_477310,477310,VENTA AL POR MENOR DE PRODUCTOS FARMACÉUTICOS Y DE HERBORISTERÍA
l10n_ar_ux.afip_activity_477320,477320,VENTA AL POR MENOR DE PRODUCTOS COSMÉTICOS, DE TOCADOR Y DE PERFUMERÍA
l10n_ar_ux.afip_activity_477330,477330,VENTA AL POR MENOR DE INSTRUMENTAL MÉDICO Y ODONTOLÓGICO Y ARTÍCULOS ORTOPÉDICOS
l10n_ar_ux.afip_activity_477410,477410,VENTA AL POR MENOR DE ARTÍCULOS DE ÓPTICA Y FOTOGRAFÍA
l10n_ar_ux.afip_activity_477420,477420,VENTA AL POR MENOR DE ARTÍCULOS DE RELOJERÍA Y JOYERÍA
l10n_ar_ux.afip_activity_477430,477430,VENTA AL POR MENOR DE BIJOUTERIE Y FANTASÍA
l10n_ar_ux.afip_activity_477440,477440,VENTA AL POR MENOR DE FLORES, PLANTAS, SEMILLAS, ABONOS, FERTILIZANTES Y OTROS PRODUCTOS DE VIVERO
l10n_ar_ux.afip_activity_477450,477450,VENTA AL POR MENOR DE MATERIALES Y PRODUCTOS DE LIMPIEZA
l10n_ar_ux.afip_activity_477460,477460,VENTA AL POR MENOR DE FUEL OIL, GAS EN GARRAFAS, CARBÓN Y LEÑA
l10n_ar_ux.afip_activity_477470,477470,VENTA AL POR MENOR DE PRODUCTOS VETERINARIOS, ANIMALES DOMÉSTICOS Y ALIMENTO BALANCEADO PARA MASCOTAS
l10n_ar_ux.afip_activity_477480,477480,VENTA AL POR MENOR DE OBRAS DE ARTE
l10n_ar_ux.afip_activity_477490,477490,VENTA AL POR MENOR DE ARTÍCULOS NUEVOS N.C.P.
l10n_ar_ux.afip_activity_477810,477810,VENTA AL POR MENOR DE MUEBLES USADOS
l10n_ar_ux.afip_activity_477820,477820,VENTA AL POR MENOR DE LIBROS, REVISTAS Y SIMILARES USADOS
l10n_ar_ux.afip_activity_477830,477830,VENTA AL POR MENOR DE ANTIGÜEDADES
l10n_ar_ux.afip_activity_477840,477840,VENTA AL POR MENOR DE ORO, MONEDAS, SELLOS Y SIMILARES
l10n_ar_ux.afip_activity_477890,477890,VENTA AL POR MENOR DE ARTÍCULOS USADOS N.C.P. EXCEPTO AUTOMOTORES Y MOTOCICLETAS
l10n_ar_ux.afip_activity_478010,478010,VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN PUESTOS MÓVILES Y MERCADOS
l10n_ar_ux.afip_activity_478090,478090,VENTA AL POR MENOR DE PRODUCTOS N.C.P. EN PUESTOS MÓVILES Y MERCADOS
l10n_ar_ux.afip_activity_479101,479101,VENTA AL POR MENOR POR INTERNET
l10n_ar_ux.afip_activity_479109,479109,VENTA AL POR MENOR POR CORREO, TELEVISIÓN Y OTROS MEDIOS DE COMUNICACIÓN N.C.P.
l10n_ar_ux.afip_activity_479900,479900,VENTA AL POR MENOR NO REALIZADA EN ESTABLECIMIENTOS  N.C.P.
l10n_ar_ux.afip_activity_491110,491110,SERVICIO DE TRANSPORTE FERROVIARIO URBANO Y SUBURBANO DE PASAJEROS
l10n_ar_ux.afip_activity_491120,491120,SERVICIO DE TRANSPORTE FERROVIARIO INTERURBANO DE PASAJEROS
l10n_ar_ux.afip_activity_491200,491200,SERVICIO DE TRANSPORTE FERROVIARIO DE CARGAS
l10n_ar_ux.afip_activity_492110,492110,SERVICIO DE TRANSPORTE AUTOMOTOR URBANO Y SUBURBANO REGULAR DE PASAJEROS
l10n_ar_ux.afip_activity_492120,492120,SERVICIOS DE TRANSPORTE AUTOMOTOR DE PASAJEROS MEDIANTE TAXIS Y REMISES, ALQUILER DE AUTOS CON CHOFER
l10n_ar_ux.afip_activity_492130,492130,SERVICIO DE TRANSPORTE ESCOLAR
l10n_ar_ux.afip_activity_492140,492140,SERVICIO DE TRANSPORTE AUTOMOTOR URBANO Y SUBURBANO NO REGULAR DE PASAJEROS DE OFERTA LIBRE,  EXCEPTO MEDIANTE TAXIS Y REMISES, ALQUILER DE AUTOS CON CHOFER Y TRANSPORTE ESCOLAR
l10n_ar_ux.afip_activity_492150,492150,SERVICIO DE TRANSPORTE AUTOMOTOR INTERURBANO REGULAR DE PASAJEROS, E1203EXCEPTO TRANSPORTE INTERNACIONAL
l10n_ar_ux.afip_activity_492160,492160,SERVICIO DE TRANSPORTE AUTOMOTOR INTERURBANO NO REGULAR DE PASAJEROS
l10n_ar_ux.afip_activity_492170,492170,SERVICIO DE TRANSPORTE AUTOMOTOR INTERNACIONAL DE PASAJEROS
l10n_ar_ux.afip_activity_492180,492180,SERVICIO DE TRANSPORTE AUTOMOTOR TURÍSTICO DE PASAJEROS
l10n_ar_ux.afip_activity_492190,492190,SERVICIO DE TRANSPORTE AUTOMOTOR DE PASAJEROS N.C.P.
l10n_ar_ux.afip_activity_492210,492210,SERVICIOS DE MUDANZA
l10n_ar_ux.afip_activity_492221,492221,SERVICIO DE TRANSPORTE AUTOMOTOR DE CEREALES
l10n_ar_ux.afip_activity_492229,492229,SERVICIO DE TRANSPORTE AUTOMOTOR DE MERCADERÍAS A GRANEL N.C.P.
l10n_ar_ux.afip_activity_492230,492230,SERVICIO DE TRANSPORTE AUTOMOTOR DE ANIMALES
l10n_ar_ux.afip_activity_492240,492240,SERVICIO DE TRANSPORTE POR CAMIÓN CISTERNA
l10n_ar_ux.afip_activity_492250,492250,SERVICIO DE TRANSPORTE AUTOMOTOR DE MERCADERÍAS Y SUSTANCIAS PELIGROSAS
l10n_ar_ux.afip_activity_492280,492280,SERVICIO DE TRANSPORTE AUTOMOTOR URBANO DE CARGA N.C.P.
l10n_ar_ux.afip_activity_492290,492290,SERVICIO DE TRANSPORTE AUTOMOTOR DE CARGAS N.C.P.
l10n_ar_ux.afip_activity_493110,493110,SERVICIO DE TRANSPORTE POR OLEODUCTOS
l10n_ar_ux.afip_activity_493120,493120,SERVICIO DE TRANSPORTE POR POLIDUCTOS Y FUELODUCTOS
l10n_ar_ux.afip_activity_493200,493200,SERVICIO DE TRANSPORTE POR GASODUCTOS
l10n_ar_ux.afip_activity_500011,500011,CONSTR CALLES CARRETERAS
l10n_ar_ux.afip_activity_500038,500038,CONSTR REFORMA DE EDIFICIOS
l10n_ar_ux.afip_activity_500046,500046,CONSTR NO CLASIF
l10n_ar_ux.afip_activity_500054,500054,DEMOLICION Y EXCAVACION
l10n_ar_ux.afip_activity_500062,500062,PERFORACION POZOS DE AGUA
l10n_ar_ux.afip_activity_500070,500070,HORMIGONADO
l10n_ar_ux.afip_activity_500089,500089,INSTALAC PLOMERIA GAS CLOACAS
l10n_ar_ux.afip_activity_500097,500097,INSTALAC ELECTRICAS
l10n_ar_ux.afip_activity_500100,500100,INSTALAC NO CLASIF
l10n_ar_ux.afip_activity_500119,500119,COLOC CUBIERT ASFALT Y TECHOS
l10n_ar_ux.afip_activity_500127,500127,COLOC CARPINT HERRERIA DE OBRA
l10n_ar_ux.afip_activity_500135,500135,REVOQUE ENYESADO DE PAREDES
l10n_ar_ux.afip_activity_500143,500143,COLOC PULIDO DE PISOS
l10n_ar_ux.afip_activity_500151,500151,COLOC PISOS Y REVEST NO CLASIF
l10n_ar_ux.afip_activity_500178,500178,PINTURA EMPAPELADO
l10n_ar_ux.afip_activity_500194,500194,PRESTACIONES CONSTR NO CLASIF
l10n_ar_ux.afip_activity_501100,501100,SERVICIO DE TRANSPORTE MARÍTIMO DE PASAJEROS
l10n_ar_ux.afip_activity_501110,501110,VENTA DE AUTOS,CAMIONETAS Y UTILITARIOS,NUEVOS
l10n_ar_ux.afip_activity_501190,501190,VENTA DE VEHICULOS AUTOMOTORES,NUEVOS N.C.P.
l10n_ar_ux.afip_activity_501200,501200,SERVICIO DE TRANSPORTE MARÍTIMO DE CARGA
l10n_ar_ux.afip_activity_501210,501210,VENTA DE AUTOS,CAMIONETAS Y UTILITARIOS,USADOS
l10n_ar_ux.afip_activity_501290,501290,VENTA DE VEHICULOS AUTOMOTORES,USADOS N.C.P.
l10n_ar_ux.afip_activity_502100,502100,LAVADO AUTOMATICO Y MANUAL
l10n_ar_ux.afip_activity_502101,502101,SERVICIO DE TRANSPORTE FLUVIAL Y LACUSTRE DE PASAJEROS
l10n_ar_ux.afip_activity_502200,502200,SERVICIO DE TRANSPORTE FLUVIAL Y LACUSTRE DE CARGA
l10n_ar_ux.afip_activity_502210,502210,REPARACION DE CAMARAS Y CUBIERTAS
l10n_ar_ux.afip_activity_502220,502220,REPARACION DE AMORTIGUADORES, ALINEACION DE DIRECCION Y BALANCEO DE RUEDAS
l10n_ar_ux.afip_activity_502300,502300,INSTALACION Y REPARACION DE LUNETAS Y VENTANILLAS, ALARMAS,CERRADURAS,RADIOS,SISTEMAS DE CLIMATIZACION AUTOMOTOR Y GRABADO DE CRISTALES
l10n_ar_ux.afip_activity_502400,502400,TAPIZADO Y RETAPIZADO
l10n_ar_ux.afip_activity_502500,502500,REPARACIONES ELECTRICAS,DEL TABLERO E INSTRUMENTAL,REPARACION Y RECARGA DE BATERIAS
l10n_ar_ux.afip_activity_502600,502600,REPARACION Y PINTURA DE CARROCERIAS,COLOCACION DE GUARDABARROS Y PROTECCIONES EXTERIORES
l10n_ar_ux.afip_activity_502910,502910,INSTALACION Y REPARACION DE CAÑOS DE ESCAPE
l10n_ar_ux.afip_activity_502920,502920,MANTENIMIENTO Y REPARACION DE FRENOS
l10n_ar_ux.afip_activity_502990,502990,MANTENIMIENTO Y REPARACION DEL MOTOR N.C.P.,MECANICA INTEGRAL
